generation,genome_hash,fidelity,family,horizon,n_features,score,sharpe_prevault,n_days,data_hash,panel_hash,config_hash,platform,parent_hash,birth_gen
41,c967ed8b54b5,F0,seasonal_rule,21,0,0.6141971971833254,0.8683851583765434,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,8f7dc65760ee,41
41,34fef987a9e0,F0,seasonal_rule,21,0,0.3415119029425813,0.523350956424862,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,8f7dc65760ee+6d381529b1e7,41
41,60a4d8a40805,F0,seasonal_rule,10,0,0.5726140535754545,0.781453815517309,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,f4c279cc23b1,41
41,c6026d2e9a61,F0,seasonal_rule,21,0,0.4593687769750627,0.6878412542916733,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,4b899e1cb71e+d9e03957d2d2,41
41,ee97a2e76cf9,F0,seasonal_rule,10,0,0.6367495042393568,0.9003262330922679,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,3cdfb6a2ddc0,41
41,7fac8985b0a2,F0,ridge,10,14,0.05632675641577561,0.4912668322547198,4498,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,1f36ed89525e,41
41,56e146ed7d3c,F0,mom_rule,10,0,0.47307264400423915,0.6613322085969768,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,21d7cd36dc45,41
41,eb2d8a710bfe,F0,seasonal_rule,5,0,0.5191016643639857,0.8316854812552423,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,c12bec87f690,41
41,5fd2dfeb6cc5,F0,seasonal_rule,5,0,0.4295673153512789,0.62605380594656,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,c12bec87f690+75298eeaa92c,41
41,9915b439fa3b,F0,seasonal_rule,21,0,0.4960679725804979,0.710818191701304,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,dbe614d7541a,41
41,a889f03be5ac,F0,seasonal_rule,5,0,0.6220382830999861,0.893096202872151,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,14574361d767,41
41,b995a875e733,F0,seasonal_rule,21,0,0.35020544166200546,0.6214799161842524,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,a73921a82f7c,41
41,a01c8deb1481,F0,seasonal_rule,10,0,0.7129047047591446,0.8652705323667698,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,f4c279cc23b1,41
41,8b8ab9b03b48,F0,seasonal_rule,21,0,0.4747798762532884,0.6197054022703344,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,14574361d767+d9e03957d2d2,41
41,f145052242cf,F0,hgb,5,6,-0.6374338070406903,-0.16252302687659792,4503,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,3ffef0f58a0a,F0,mom_rule,63,0,-0.8167128326021509,-0.17895821092903405,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,76b6c8804577,F0,meanrev_rule,21,0,-1.395827615706425,-0.6949319160138367,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,2b715e1f6080,F0,logistic,10,4,-0.3866774285805898,-0.09931386144848162,4498,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,5c0b95f40659,F0,hgb,10,15,-0.4208135201772339,0.003170565863771747,4498,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,12fea340d166,F0,mom_rule,5,0,-1.3228536847859214,-0.5223017241051969,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,c02b0fdd03bb,F0,meanrev_rule,21,0,-1.3652362236096618,-0.8526414611632569,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,eaff0868307c,F0,meanrev_rule,21,0,0.08835834212827426,0.4386580180428567,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,df971f0456a0,41
41,a5ad4b01b062,F0,mom_rule,10,0,-0.5731834191542888,-0.3589344008822605,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,f89c4e566fa9,41
41,fe34badbe62b,F0,mom_rule,21,0,0.4662901735954283,0.6874750352886799,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,4b899e1cb71e,41
41,984b1080d549,F0,hgb,10,6,-0.04017521119164824,0.3652952089927053,4498,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,2439c8a95002,41
41,0415aeeaf4a8,F0,ridge,5,7,0.31285142922609854,0.5643129326558365,4503,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,c8310b19a78d,F0,meanrev_rule,63,0,-0.3300655660077253,0.2038276179625388,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,9ade8b25cfd3,41
41,39a8973c39b2,F0,mom_rule,10,0,0.6023670122968772,0.8144367666168679,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,72a4a79ab77c+21d7cd36dc45,41
41,fffb12c3c27d,F0,logistic,5,3,-1.009818618605324,-0.4723841500142005,4503,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,6b86b805732f,F0,ridge,63,15,-0.8115936484568813,-0.11644448759598627,4445,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,9291b9bbc3bd,F0,logistic,21,4,-2.174800862753175,-1.064384748736441,4487,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,3b4e5a35ada3,F0,hgb,5,10,-0.3192543050293949,0.16605549705105127,4503,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,e0aa3398f911,F0,ridge,21,11,-0.22446401279452488,0.3594281304083671,4487,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,8d4cdf277311,F0,mom_rule,10,0,0.18112658197339576,0.6699903074968491,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,21d7cd36dc45,41
41,0ae24f1dd63a,F0,logistic,21,14,-1.240256437486784,-0.4505840048571065,4487,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,acf4f782b25d,F0,hgb,10,9,-0.9165808101228827,-0.26572984366061597,4498,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,c18f97120e2b,F0,meanrev_rule,21,0,0.011876544869270868,0.5371041347061088,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,3f6d9906f60d,F0,ridge,21,11,-1.0102418787331773,-0.4353729643842422,4487,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,09f1dbca238b,F0,logistic,63,4,-0.342196909202895,-0.05232278917810416,4445,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,62b866ec937c,41
41,f773b59ec462,F0,hgb,10,7,0.09317548191964929,0.4609336573884608,4498,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,ce02d8058a36+5f69e37db5fd,41
41,6eff4da505e4,F0,logistic,21,7,-0.18297092812542545,0.3006860933780909,4487,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,4b899e1cb71e,41
41,139e895cd583,F0,meanrev_rule,5,0,0.2689613011021537,0.506460429611326,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,d72324d8213e,F0,mom_rule,21,0,-0.5654759024792042,-0.22787017778612093,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,dceafaf315e3,41
41,0811795629d8,F0,ridge,63,4,-0.5098826200686443,0.22324113355966785,4445,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,facce3dc08ab,F0,hgb,21,3,-0.6645808504858023,-0.15479712130823853,4487,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,75298eeaa92c,F0,meanrev_rule,63,0,0.4538746745182125,0.5901171943173912,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,6e02ebe6e7b6+75298eeaa92c,41
41,8b86d33e8903,F0,hgb,10,7,-0.056453864245483834,0.3634099859526314,4498,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,d7643846895a+5f69e37db5fd,41
41,7c26615736ff,F0,mom_rule,10,0,-0.37873155205111936,0.14246233289390714,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,2dfe3b7400d5,F0,meanrev_rule,21,0,-0.23246840969066243,0.11858394711501438,5030,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,2905eba65021,F0,ridge,21,15,-0.368897068498067,0.34267472759272444,4487,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,3b4b54fec3b7,F0,ridge,5,7,-0.3452772907331995,0.17716537673216456,4503,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,ce02d8058a36,F1,seasonal_rule,21,0,0.8109117704995806,1.115168346185272,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,1f36ed89525e+ce02d8058a36,41
41,5b0b6c7b285e,F1,seasonal_rule,21,0,0.865707550388866,1.0607466331241584,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,f86aa39f41d0,41
41,a01c8deb1481,F1,seasonal_rule,10,0,0.921720419541581,1.097487477519246,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,f4c279cc23b1,41
41,14574361d767,F1,seasonal_rule,21,0,1.0667846972103154,1.182769220366797,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,4b899e1cb71e,27
41,3cdfb6a2ddc0,F1,seasonal_rule,5,0,1.0667846972103154,1.182769220366797,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,14574361d767,39
41,4b899e1cb71e,F1,seasonal_rule,21,0,1.0667846972103154,1.182769220366797,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,f4f3c648dd77+14574361d767,33
41,ee97a2e76cf9,F1,seasonal_rule,10,0,1.0667846972103154,1.182769220366797,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,3cdfb6a2ddc0,41
41,a889f03be5ac,F1,seasonal_rule,5,0,1.058199641311312,1.2008817370842462,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,14574361d767,41
41,c967ed8b54b5,F1,seasonal_rule,21,0,0.974832977015192,1.1865848801198404,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,8f7dc65760ee,41
41,39a8973c39b2,F1,mom_rule,10,0,0.8673475783216715,1.1280135835064173,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,72a4a79ab77c+21d7cd36dc45,41
41,8f7dc65760ee,F1,seasonal_rule,21,0,0.9929178216820594,1.1701724730181824,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,8f7dc65760ee+3cdfb6a2ddc0,41
41,60a4d8a40805,F1,seasonal_rule,10,0,0.8709707855480963,1.0937984488397923,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,f4c279cc23b1,41
41,72a4a79ab77c,F1,seasonal_rule,21,0,1.0968529992924425,1.245788483223016,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,011f081775d5+ba5b892b315e,40
41,28f30596afd9,F1,seasonal_rule,21,0,1.1336413072722498,1.2116330442602512,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,72a4a79ab77c,41
41,eb2d8a710bfe,F1,seasonal_rule,5,0,0.966875356178484,1.186841292956867,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,c12bec87f690,41
41,9915b439fa3b,F1,seasonal_rule,21,0,0.6885839639428826,0.9457512943702571,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,dbe614d7541a,41
41,8b8ab9b03b48,F1,seasonal_rule,21,0,0.8409079737831525,1.1352432130157537,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,14574361d767+d9e03957d2d2,41
41,56e146ed7d3c,F1,mom_rule,10,0,0.3785273489801615,0.8268442268630284,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,21d7cd36dc45,41
41,fe34badbe62b,F1,mom_rule,21,0,0.6249510980701537,0.8701419984232917,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,4b899e1cb71e,41
41,c6026d2e9a61,F1,seasonal_rule,21,0,0.8090135034939017,0.9618910114241443,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,4b899e1cb71e+d9e03957d2d2,41
41,75298eeaa92c,F1,meanrev_rule,63,0,0.48059063862702683,0.7641208719576579,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,6e02ebe6e7b6+75298eeaa92c,41
41,5d9fb0632c9f,F1,seasonal_rule,10,0,0.795349359480568,1.0466342216794156,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,cf1555a3b1c0,41
41,5fd2dfeb6cc5,F1,seasonal_rule,5,0,0.5838059640252052,0.927564836535848,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,c12bec87f690+75298eeaa92c,41
41,b995a875e733,F1,seasonal_rule,21,0,0.6551103059340048,0.9151669251361861,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,a73921a82f7c,41
41,34fef987a9e0,F1,seasonal_rule,21,0,0.452598293665411,0.8448785071091662,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,8f7dc65760ee+6d381529b1e7,41
41,0415aeeaf4a8,F1,ridge,5,7,0.0742828053188094,0.30036914874635784,6016,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,139e895cd583,F1,meanrev_rule,5,0,0.283476291016274,0.411352507140938,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,,41
41,8d4cdf277311,F1,mom_rule,10,0,0.3719293118994089,0.8906297058429155,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,21d7cd36dc45,41
41,f773b59ec462,F1,hgb,10,7,0.2814142532038169,0.6408644889581813,6011,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,ce02d8058a36+5f69e37db5fd,41
41,eaff0868307c,F1,meanrev_rule,21,0,0.3102304124669147,0.597696972722289,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,df971f0456a0,41
41,3088f7da6dca,F1,seasonal_rule,10,0,0.6004627914172264,0.8656451245182404,6041,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,11ca47a4f553+cf1555a3b1c0,41
41,7fac8985b0a2,F1,ridge,10,14,-0.08186070307370744,0.4445054767328566,6011,ea157d21085b6244,59b4fe3856eb1de1,dd373ebf180943a7,x86_64linux,1f36ed89525e,41
42,28f30596afd9,F0,seasonal_rule,21,0,0.5209261414239204,0.8551702772203068,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,72a4a79ab77c,41
42,72a4a79ab77c,F0,seasonal_rule,21,0,0.5525872899736983,0.8472252482216065,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,011f081775d5+ba5b892b315e,40
42,14574361d767,F0,seasonal_rule,21,0,0.6367490464982885,0.9000771104863798,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,4b899e1cb71e,27
42,3cdfb6a2ddc0,F0,seasonal_rule,5,0,0.6367490464982885,0.9000771104863798,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,14574361d767,39
42,ddf8fe333923,F0,seasonal_rule,10,0,0.5525872899736983,0.8472252482216065,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,28f30596afd9+72a4a79ab77c,42
42,f63ee5615e02,F0,seasonal_rule,5,0,0.5399326245555972,0.8347162005465967,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,3cdfb6a2ddc0,42
42,b9ccddfa6e3b,F0,logistic,21,4,-0.29965360511996014,0.4157355758348603,4487,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,5b0b6c7b285e,42
42,8749e244e503,F0,seasonal_rule,21,0,0.6521177048515456,0.8167819421669947,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,14574361d767,42
42,91ad284f6939,F0,seasonal_rule,21,0,0.3958206014093203,0.6166733563531815,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,8b8ab9b03b48,42
42,e85a71447c62,F0,mom_rule,10,0,0.4324401162921247,0.6491816683865164,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,39a8973c39b2,42
42,b17720f27abc,F0,seasonal_rule,63,0,0.6145327684994598,0.8683488902520529,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,c967ed8b54b5,42
42,f351b73622ce,F0,seasonal_rule,5,0,0.41799276136774643,0.7612308465080198,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,3cdfb6a2ddc0,42
42,1193d9547091,F0,seasonal_rule,21,0,0.4908840884666833,0.7208420954200928,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,c6026d2e9a61+9915b439fa3b,42
42,06d033dcc022,F0,seasonal_rule,21,0,0.6030732306805707,0.7589545629371157,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,9915b439fa3b,42
42,21d7cd36dc45,F0,mom_rule,10,0,0.5028119488154679,0.7419183781153589,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,8d4cdf277311,42
42,cc9295be3d0f,F0,seasonal_rule,21,0,0.5831088272130531,0.9001276275583616,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,c967ed8b54b5,42
42,06ed3d1481cc,F0,seasonal_rule,5,0,0.5965111424119739,0.8703275428646817,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,a889f03be5ac+8f7dc65760ee,42
42,b5d4b8d85c8d,F0,seasonal_rule,5,0,0.2557817008873248,0.5605954389246385,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,ee97a2e76cf9,42
42,182a66d86e9c,F0,seasonal_rule,10,0,0.7752429654152919,0.9035159128172177,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,ee97a2e76cf9,42
42,ab4edc72ed13,F0,seasonal_rule,21,0,-0.24987563218853304,0.3186455838375203,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,c967ed8b54b5+7c26615736ff,42
42,de4c7bac87b5,F0,seasonal_rule,21,0,0.7522224300550401,0.8000803481216215,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,5b0b6c7b285e,42
42,666a29e4797f,F0,hgb,10,7,0.221344418880039,0.5902870876127659,4498,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,ee97a2e76cf9+8b86d33e8903,42
42,36fa7ea0e42b,F0,seasonal_rule,21,0,0.38186455767402855,0.5685707719650136,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,5b0b6c7b285e,42
42,2ebad8b8b2e1,F0,seasonal_rule,5,0,0.6367490464982885,0.9000771104863798,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,c967ed8b54b5+3cdfb6a2ddc0,42
42,920b949c8c51,F0,seasonal_rule,21,0,0.6702573504846203,0.8168665763273051,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,4b899e1cb71e,42
42,e535ba37c316,F0,seasonal_rule,10,0,0.5040800749586273,0.8050852398791306,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,60a4d8a40805,42
42,5a52a04dc30b,F0,mom_rule,21,0,0.1274281143550063,0.7465787291073208,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,6eff4da505e4,42
42,570654c2711c,F0,meanrev_rule,10,0,-0.005514670846703245,0.35070714370005435,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,8a229ea936eb,F0,meanrev_rule,21,0,0.1149404823087883,0.5695887977045702,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,14574361d767,42
42,0109ce9ba044,F0,mom_rule,10,0,0.5875137883926453,0.834205656320263,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,39a8973c39b2,42
42,a6cfe279c944,F0,ridge,63,12,-1.2145942937859553,-0.03457636632584271,4445,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,4675a0b5d324,F0,ridge,63,12,-0.32971234568002916,-0.21422790174869888,4445,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,8aae86872dd5,F0,logistic,21,7,-2.297702630510128,-1.5116013285325665,4487,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,a47f9cd2b9e4,F0,meanrev_rule,21,0,-0.03280848475915577,0.5621431386911904,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,c18f97120e2b,42
42,380968a154f1,F0,hgb,21,9,-0.6367825309744057,0.0007726386169775931,4487,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,b4e3f51e71c0,F0,ridge,63,7,-0.5223253698474389,0.17952928915343544,4445,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,5e76a9a8b93f,F0,logistic,63,7,-0.7521414808877346,-0.3863693627525182,4445,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,8233baeb45ff,F0,hgb,10,7,-0.7401674398950853,0.12840777358905353,4498,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,e72b19b56d2d,F0,meanrev_rule,10,0,0.24456149644492145,0.5303580037635387,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,60a4d8a40805,42
42,4ae7a511b768,F0,ridge,21,11,-1.0379537542254327,-0.2710323698859658,4487,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,d4a99422b638,F0,logistic,5,4,0.20842560013538877,0.46391568429332336,4503,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,c43e182dd1ab,F0,mom_rule,10,0,0.5620510087716978,0.8017311885833135,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,39a8973c39b2,42
42,4ac136bbb4a7,F0,hgb,63,6,-1.1455739905677995,-0.7608316847410114,4445,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,0a5688602f3b,F0,meanrev_rule,5,0,-1.4597428718552203,-0.8992385126564657,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,50c0695a55a4,F0,ridge,63,11,-0.8972834582495087,0.26988556663126956,4445,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,e0aa3398f911,42
42,ef6478933baa,F0,logistic,5,7,-0.614473401767413,-0.17379366134242497,4503,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,f580cdb3936d,F0,hgb,5,15,-0.6522617897034141,-0.19795890195316218,4503,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,9a0f491b419c,F0,mom_rule,10,0,-0.0034215842838913805,0.24419690376200104,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,9b083d7a8e49,F0,meanrev_rule,63,0,-0.8421231436291845,-0.3278074690430322,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,5d3d68789573,F0,ridge,63,4,0.15708188667693998,0.4695694803739629,4445,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,7278eb8ddb90,F0,logistic,10,5,-0.9226453136627463,-0.47395382894993043,4498,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,9124a5a82fd0,F0,hgb,5,6,-0.6314030404869498,-0.11055265839260547,4503,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,d0f82f5a243b,F0,mom_rule,63,0,-0.24464238091470655,0.18948135339234495,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,aefbdab00232,F0,meanrev_rule,5,0,-1.4598966712096122,-0.7525971730195842,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,f308992c42fa,F0,ridge,21,9,0.135352209310629,0.5936890836060542,4487,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,2e9d61515ae2,F0,meanrev_rule,5,0,-0.03287430666500588,0.23501138396043453,5030,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,f773b59ec462+139e895cd583,42
42,d4a0dd26a7f7,F0,logistic,63,5,-0.7629677030689658,-0.5015634080785588,4445,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
42,6b69b76b2d42,F0,hgb,21,3,-1.5244740058793749,-1.146772317558523,4487,9cb93b4f8b4e731d,bc74d18c053b251f,dd373ebf180943a7,x86_64linux,,42
